Tiempo,Dilatacion,Temperatura,Densidad
139,117,57,3
169,197,31,121
3,0,137,185
103,122,190,27
89,93,78,142
105,119,14,12
125,145,36,193
126,125,124,130
187,66,179,110
125,19,37,11
130,98,45,9
4,12,66,54
114,5,30,70
62,21,27,142
117,120,21,181
15,45,37,97
12,59,26,118
110,152,166,46
36,21,108,113
114,29,149,67
16,159,150,49
47,83,72,182
79,134,125,181
35,189,100,104
35,58,44,50
159,1,121,135
89,161,118,33
159,14,85,104
157,46,14,158
84,121,163,29
139,187,157,23
11,46,57,150
20,86,87,88
152,55,66,67
19,189,73,82
147,96,77,154
25,149,96,82
58,187,20,181
89,43,130,172
140,90,137,56
121,81,9,59
135,35,98,72
12,152,60,111
14,78,195,32
194,77,165,54
9,32,154,79
115,64,0,193
171,15,72,155
3,16,120,50
96,124,1,59
107,52,45,115
33,2,190,136
100,120,35,55
85,125,88,138
134,124,55,118
133,46,20,45
175,186,120,81
111,148,18,127
187,108,76,198
47,25,68,95
81,149,143,121
20,4,94,152
162,16,143,73
133,110,78,41
146,132,198,33
63,182,160,159
183,72,180,167
128,11,41,73
35,125,33,137
127,199,69,115
60,49,146,176
120,7,88,19
173,195,64,157
136,38,129,79
165,67,173,80
28,112,158,81
21,55,51,9
112,77,57,65
129,52,55,48
82,185,47,58
196,61,124,25
119,120,153,157
95,68,2,164
10,11,32,197
139,169,185,38
34,196,27,161
188,76,98,65
17,90,167,132
194,185,156,31
73,15,7,45
22,111,124,136
96,74,130,104
184,171,131,194
106,103,188,145
55,195,0,57
8,62,170,115
82,109,72,20
182,36,104,63
9,68,102,134
113,32,180,72
125,146,155,180
56,178,0,18
57,171,124,187
138,97,61,196
116,31,196,199
165,58,87,121
124,156,7,176
148,192,151,136
21,33,56,143
19,0,34,132
137,124,111,150
73,195,66,77
163,49,176,114
113,106,143,101
49,105,72,6
79,49,56,9
28,44,76,19
106,44,199,25
117,112,102,79
87,198,131,197
23,155,10,11
5,175,47,131
118,102,160,173
110,136,178,181
198,123,23,161
193,157,123,104
51,102,79,103
42,52,152,54
172,89,55,133
139,192,7,91
150,75,172,126
14,105,106,60
127,91,103,106
119,145,56,86
114,60,168,140
41,105,74,49
93,132,0,16
26,121,45,39
83,29,18,24
127,193,158,105
58,17,135,60
97,190,92,169
195,178,161,14
82,36,22,70
32,12,140,34
75,62,182,0
96,94,114,37
197,174,45,27
50,180,94,52
178,11,198,18
93,176,129,125
87,139,80,137
53,16,178,73
195,158,15,65
183,74,158,131
12,121,145,64
189,29,66,40
169,152,109,154
90,25,55,77
170,4,10,190
95,48,67,26
170,3,164,98
125,135,129,91
97,70,44,72
60,0,23,59
149,162,155,61
190,75,153,68
14,66,128,45
165,153,29,196
35,86,130,124
69,199,43,24
133,145,152,65
89,128,181,177
59,43,98,76
57,195,6,13
45,68,124,123
76,145,79,148
63,74,76,61
4,191,5,71
147,12,158,119
35,80,26,145
90,44,143,29
133,78,147,101
30,181,105,115
28,86,24,161
85,142,13,191
0,17,177,168
111,145,86,9
45,23,185,67
159,126,195,5
61,159,181,51
163,180,124,162
157,136,43,24
128,127,28,121
164,177,104,157
174,152,182,63
156,27,169,152
43,171,180,148
162,3,112,192
36,120,132,186
89,135,149,147
88,63,44,161
143,85,66,91
107,143,63,198
185,44,109,29
145,37,144,80
197,50,22,180
120,20,185,94
151,36,2,68
137,191,68,69
135,186,58,167
154,19,71,46
68,66,101,37
7,93,78,159
124,64,93,95
61,22,68,92
83,61,130,38
154,29,74,4
48,158,83,63
15,7,143,118
180,79,98,142
192,80,58,190
176,74,51,52
66,79,163,186
82,78,172,160
104,73,60,112
51,121,156,110
168,192,27,157
197,167,22,193
59,42,55,62
180,119,92,85
72,42,140,155
73,162,172,88
18,122,186,156
10,185,57,132
167,88,43,90
149,17,122,29
32,89,107,195
108,155,101,194
60,85,15,64
46,77,159,195
85,114,173,191
4,197,136,49
35,80,70,45
43,36,92,166
34,115,46,136
121,116,3,195
113,14,187,74
24,115,51,30
161,58,20,167
70,135,83,119
30,0,71,47
59,103,69,48
25,191,102,24
45,198,167,33
63,12,98,157
2,106,52,162
6,54,8,134
191,58,162,102
151,178,97,18
192,174,22,30
45,53,184,15
143,76,171,90
46,39,72,180
80,110,34,35
144,12,128,129
183,88,67,24
80,13,43,159
56,93,5,135
84,91,127,32
199,35,119,93
191,126,84,21
134,21,118,153
35,163,63,24
77,79,62,183
36,11,53,136
30,178,27,31
137,64,121,135
14,191,50,74
10,133,135,16
190,30,127,145
165,156,93,50
22,185,176,159
81,184,113,196
80,71,134,192
14,84,107,98
121,112,163,37
128,124,134,35
20,126,4,180
143,186,72,185
27,23,40,171
195,49,3,118
45,58,79,88
55,7,25,22
161,187,170,80
169,197,108,156
82,21,37,195
102,17,70,177
170,85,177,83
104,127,60,13
38,101,3,88
100,70,157,49
51,172,117,157
178,106,4,32
179,85,176,199
133,136,191,179
110,151,129,140
106,67,34,20
5,111,123,185
35,23,127,169
169,49,142,199
129,192,102,156
1,177,4,7
82,109,79,18
13,31,7,164
38,173,83,48
166,32,157,169
142,170,106,80
171,128,165,116
17,87,120,140
195,105,85,88
49,122,30,32
93,48,54,155
153,12,161,65
100,190,189,122
85,114,157,119
132,60,5,35
11,6,129,148
44,21,5,161
26,97,134,15
128,4,109,146
85,125,19,9
198,178,173,53
173,142,19,55
122,194,128,148
157,77,175,173
74,146,125,46
14,133,100,106
136,116,67,103
59,121,67,40
168,159,68,88
186,196,158,56
80,28,69,27
148,109,1,82
53,60,12,7
148,19,122,144
182,72,196,67
176,13,52,197
95,136,34,58
145,175,169,78
174,194,130,85
56,178,46,94
116,66,195,113
5,69,43,62
92,120,152,37
145,64,190,40
178,49,119,105
16,48,12,190
187,44,27,15
167,128,114,9
77,181,82,74
76,156,176,27
193,62,165,75
150,25,120,191
86,18,82,64
114,6,188,21
171,160,125,67
124,168,99,162
141,64,48,164
115,180,65,129
84,89,93,144
156,73,62,14
81,191,162,111
102,59,137,165
125,179,162,6
63,32,125,165
83,119,161,47
53,178,189,177
68,152,48,5
49,194,154,187
69,90,156,153
97,144,16,46
117,72,161,184
181,109,89,180
121,150,19,39
11,28,16,87
18,174,172,14
168,145,97,126
10,53,116,142
197,177,49,188
61,74,172,127
184,93,72,91
170,119,162,21
111,136,170,18
32,189,44,154
5,145,120,13
188,182,92,42
149,161,54,98
174,80,77,164
98,19,140,181
113,100,89,22
12,38,33,173
62,150,9,37
171,155,110,148
171,91,186,24
100,155,165,49
171,199,83,27
159,135,179,89
45,96,88,115
125,65,121,161
38,188,0,64
112,141,71,188
129,104,137,138
139,64,170,95
70,145,48,115
63,184,126,76
34,72,124,17
36,102,54,129
23,194,1,158
32,96,134,167
74,100,60,56
86,50,193,154
126,130,178,51
159,138,24,86
80,20,10,51
182,110,176,135
130,104,149,123
164,149,98,32
179,73,159,129
110,114,20,1
109,29,72,31
41,196,191,125
9,93,42,29
182,12,78,66
21,8,19,189
5,86,78,190
162,106,101,61
110,100,170,124
194,90,92,56
194,88,192,46
182,60,45,55
21,98,66,119
138,26,22,140
78,74,67,124
137,14,71,143
181,95,36,191
183,143,189,110
22,42,51,12
165,189,157,183
188,66,59,5
23,139,165,107
140,125,66,21
197,66,148,36
45,16,189,71
60,163,66,44
58,116,133,59
61,42,92,54
70,132,44,129
4,143,128,54
130,42,93,140
172,138,142,87
35,150,147,3
2,183,153,125
81,2,174,46
34,133,108,149
121,48,14,111
119,88,96,150
151,197,113,176
130,148,15,32
31,9,148,45
50,78,176,92
138,162,103,101
154,69,45,39
78,138,105,27
173,2,76,161
36,24,174,122
58,47,198,141
192,15,71,57
23,149,164,154
87,158,147,3
126,182,163,2
70,124,144,130
31,154,91,95
84,157,193,188
102,147,65,167
140,148,88,63
91,109,77,114
157,188,72,155
46,22,4,65
126,166,86,26
170,14,42,106
162,48,12,139
124,133,9,75
101,39,109,191
103,67,49,175
150,1,93,134
74,176,72,145
149,116,1,183
195,38,144,131
133,12,126,74
91,64,56,5
173,72,17,167
156,144,10,74
12,47,39,55
144,185,95,57
170,113,152,51
100,91,124,157
5,160,94,28
15,5,78,190
130,60,121,137
158,156,168,39
88,127,90,69
183,112,48,187
37,36,60,173
155,161,99,109
113,72,69,71
137,98,15,167
35,121,57,45
127,92,183,160
0,54,170,182
90,71,189,165
153,106,171,192
55,197,158,38
52,30,162,169
25,145,146,110
16,124,72,92
39,98,128,3
105,148,126,77
71,122,73,51
153,44,192,31
27,33,178,43
91,137,70,115
199,186,158,1
8,1,76,180
108,147,160,122
48,109,158,12
93,105,116,74
46,50,74,51
41,10,140,14
177,149,148,141
91,86,101,65
126,0,176,44
160,61,22,36
95,159,176,132
159,104,144,81
181,144,110,101
101,12,120,0
124,87,57,180
89,154,57,119
69,193,35,13
37,120,152,186
156,0,84,181
51,185,104,112
62,27,13,120
196,127,13,195
25,13,69,106
106,4,48,75
43,181,11,86
55,73,87,133
132,89,114,5
117,174,175,167
46,130,149,99
21,23,176,146
112,182,72,181
178,28,94,167
55,7,131,130
39,38,133,8
54,33,2,166
169,172,36,43
59,69,93,155
186,62,184,106
48,54,120,161
93,174,129,175
183,163,64,109
107,42,163,19
130,20,56,50
155,82,142,64
78,38,21,156
185,137,168,115
34,98,91,88
50,46,192,23
30,99,60,13
123,175,86,103
100,190,3,109
198,149,84,194
189,186,195,132
4,129,115,175
129,68,96,3
4,181,148,96
166,113,100,185
187,155,199,124
78,84,26,112
141,92,175,86
182,83,90,22
27,5,102,77
146,37,27,36
24,98,184,127
189,196,190,20
56,23,90,153
2,140,82,7
148,52,44,169
147,150,156,125
141,155,89,59
132,86,146,20
74,66,92,141
149,165,128,134
138,122,181,47
67,41,159,129
84,161,51,75
99,167,114,50
156,137,23,78
91,134,152,59
174,140,96,123
15,173,198,140
147,145,173,87
66,31,58,25
109,137,167,169
84,59,50,102
12,142,72,17
1,40,137,6
92,41,193,49
26,59,92,40
130,166,199,23
154,110,141,135
180,140,47,60
91,83,97,154
195,175,117,111
78,131,4,80
26,177,6,68
12,192,17,141
72,138,23,172
63,171,197,136
173,41,105,112
179,60,16,68
187,79,12,97
162,80,46,64
138,70,149,166
66,30,122,91
162,123,183,25
175,193,0,96
34,133,129,50
158,123,131,193
71,174,110,173
143,4,144,183
118,144,56,148
181,38,120,161
112,51,60,22
192,162,33,88
86,53,50,136
33,163,39,175
130,186,85,131
164,16,76,82
87,135,62,55
161,28,31,66
99,65,165,184
196,45,191,44
89,170,111,75
63,65,53,20
195,33,22,69
79,11,132,78
58,173,145,70
191,168,196,96
23,199,108,71
38,39,2,45
135,0,197,129
54,88,52,199
139,163,46,4
116,64,18,129
71,136,141,188
59,83,35,192
186,9,18,33
173,3,155,123
3,37,15,144
48,159,182,97
0,87,153,103
52,97,12,139
195,131,2,62
86,150,21,199
77,64,147,51
128,199,7,194
139,79,185,57
197,177,126,104
26,141,155,186
137,12,131,140
31,67,165,113
93,8,139,56
190,63,29,23
132,197,68,110
74,167,30,134
36,159,30,134
57,49,79,34
170,76,158,30
105,8,185,168
100,64,5,48
8,169,44,179
89,173,123,128
124,92,140,171
28,93,82,10
173,0,77,103
195,175,167,80
87,109,124,113
92,144,33,5
160,157,112,118
175,2,63,75
27,179,43,159
195,93,170,149
188,160,60,30
134,26,129,95
51,53,146,153
62,89,180,125
56,114,135,155
33,147,89,97
83,63,112,194
86,147,36,18
26,125,192,154
188,48,126,106
46,28,150,85
5,192,86,159
113,73,188,91
172,62,36,193
199,73,76,61
162,51,70,17
177,103,183,27
17,44,122,167
2,83,66,19
111,151,119,49
106,109,128,178
11,157,150,149
110,99,190,114
56,100,46,106
123,126,0,112
119,174,88,91
49,190,160,174
90,131,199,104
53,152,121,67
109,21,45,7
20,196,142,130
190,149,138,175
172,130,96,106
2,115,97,28
5,40,195,197
22,177,57,16
56,68,165,27
14,43,7,68
44,180,138,64
110,163,17,72
92,110,198,129
110,65,124,86
102,74,92,171
155,41,127,33
142,124,19,70
81,152,70,167
195,166,172,62
53,47,21,190
120,45,13,116
6,76,152,41
101,181,76,177
159,182,195,142
13,12,84,164
0,72,41,196
151,56,48,20
122,100,26,33
108,78,169,10
133,154,159,44
59,155,198,87
166,141,136,20
149,61,125,69
191,183,58,103
6,132,102,109
28,176,8,52
8,104,85,31
6,196,163,186
162,125,34,26
104,59,115,38
15,151,22,77
172,194,68,36
63,45,187,112
88,15,81,141
37,189,81,167
3,168,114,28
145,33,8,102
113,90,144,128
146,159,79,152
29,125,16,133
133,196,139,151
50,44,33,150
141,178,9,15
138,98,15,21
136,66,145,52
88,59,140,101
185,84,171,90
174,16,34,109
97,71,146,173
184,36,135,149
100,166,182,122
74,199,64,19
101,25,188,172
79,154,3,199
156,56,72,144
166,150,1,187
198,186,76,10
81,85,41,199
134,174,22,26
51,173,6,151
189,56,192,10
105,102,149,17
71,14,31,3
153,199,62,155
166,75,42,56
38,92,104,109
41,23,102,154
48,174,147,138
142,90,3,169
38,143,93,185
2,132,24,174
158,55,9,57
136,157,160,193
4,59,133,117
19,97,53,83
8,93,146,81
97,156,119,30
170,125,136,155
152,11,130,66
149,144,192,180
74,165,184,179
174,136,34,162
85,73,99,105
163,127,140,62
175,30,134,167
87,164,75,54
78,21,181,134
171,199,159,148
171,0,29,161
142,102,186,56
156,134,18,160
124,20,7,60
118,66,145,8
85,49,132,67
159,78,95,124
122,66,162,32
56,46,11,15
154,180,9,35
187,61,103,51
107,146,33,81
3,22,164,45
79,130,4,13
129,135,139,19
61,58,45,184
68,174,176,37
193,196,21,129
64,50,84,154
128,146,51,92
117,125,83,18
135,70,71,119
102,115,196,78
56,77,170,141
23,106,15,166
49,191,41,158
159,127,25,90
67,141,120,15
170,180,173,86
57,124,129,13
22,149,41,112
71,186,164,87
131,178,86,57
142,36,106,192
84,135,39,150
128,72,169,1
84,28,130,48
1,9,191,72
46,198,140,148
82,175,147,120
22,35,147,198
125,157,55,95
178,134,176,110
150,173,45,190
195,126,25,120
4,160,72,78
102,122,196,9
5,142,111,180
167,86,188,0
169,81,57,38
109,69,135,136
122,15,195,182
82,41,131,50
108,116,160,55
28,63,89,132
177,45,106,170
170,7,193,81
174,17,189,56
87,117,34,23
74,148,121,142
63,78,131,90
87,191,148,33
161,120,88,41
118,166,52,138
8,113,166,99
77,34,8,62
141,17,15,0
45,136,142,77
100,34,177,162
103,40,32,155
97,127,40,161
1,129,157,176
124,83,108,80
150,114,154,19
167,134,88,181
50,194,52,177
103,173,60,14
15,10,90,66
14,99,116,174
162,148,9,24
64,169,88,106
172,136,69,191
132,169,149,166
27,177,38,115
163,94,143,39
185,131,38,3
8,9,184,123
29,115,58,26
15,28,21,79
120,41,167,143
121,70,62,45
84,174,147,97
14,124,121,132
116,131,121,191
193,122,158,119
56,25,70,18
14,38,65,19
95,50,39,198
29,34,18,94
125,189,177,53
186,78,192,77
182,90,74,198
16,173,142,194
126,56,165,61
74,71,101,56
89,189,32,30
165,50,27,29
71,51,0,10
73,26,159,97
87,196,67,182
140,31,58,21
131,119,70,95
197,9,47,134
61,82,128,50
64,31,71,129
29,134,101,16
154,113,199,169
3,126,81,22
70,165,38,118
11,164,132,25
56,57,50,33
46,142,10,53
109,70,4,63
188,66,187,169
187,112,179,140
143,194,141,137
118,192,138,73
139,122,146,117
97,103,168,115
102,176,156,185
66,191,74,119
39,185,134,140
119,183,22,91
37,100,85,42
196,42,59,65
198,133,55,15
74,90,178,170
1,114,154,41
28,191,91,136
156,111,138,121
73,141,42,164
178,60,7,152
10,99,52,73
163,131,180,27
149,30,133,93
57,153,174,34
195,84,184,113
154,3,168,165
57,153,102,106
151,25,146,12
197,174,79,165
181,199,134,122
28,179,105,21
11,166,145,78
166,119,159,151
33,174,128,10
149,130,54,184
170,181,146,190
21,73,59,186
86,170,164,104
29,68,71,66
156,177,97,104
192,137,48,5
137,169,78,195
9,188,143,81
144,109,40,79
75,12,55,81
171,43,128,153
111,87,112,27
29,175,116,86
155,16,19,147
14,30,148,159
158,29,118,111
184,123,27,63
141,47,175,142
170,143,64,136
5,92,86,47
126,97,107,161
27,103,54,158
35,141,165,79
8,193,19,57
3,189,21,140
45,41,126,16
16,8,45,65
146,118,8,163
135,112,182,72
89,144,84,135
33,54,126,159
165,69,99,5
147,136,81,100
59,10,64,188
50,23,93,180
159,78,61,126
83,60,34,100
42,30,27,93
75,70,139,15
166,59,141,122
135,62,88,169
118,78,106,95
199,39,72,124
62,179,70,54
142,131,163,155
138,93,34,5
162,111,181,152
137,194,135,63
69,98,146,163
101,26,110,50
82,98,84,100
139,108,150,75
108,129,52,143
162,135,90,8
86,195,128,103
97,20,47,11
156,2,87,176
52,186,119,176
109,123,110,112
57,19,192,102
144,73,12,174
189,107,128,64
88,37,157,152
110,186,153,119
78,119,92,64
136,2,119,102
169,104,43,29
132,80,3,191
170,50,37,161
131,57,135,132
66,145,96,58
90,164,171,125
190,20,15,62
85,54,74,51
19,150,180,64
78,189,79,133
14,134,89,146
60,135,7,76
135,167,178,143
14,199,112,39
53,175,133,94
32,56,104,194
103,199,21,102
193,143,184,86
147,195,96,78
135,61,27,128
184,19,127,49
43,132,134,62
88,173,60,24
112,161,113,183
47,154,90,175
42,21,149,134
38,192,32,27
91,69,171,73
68,66,85,69
111,133,196,24
127,29,136,163
99,34,181,107
126,96,1,191
47,194,197,1
139,97,70,67
2,67,81,172
73,130,33,191
194,123,168,35
78,184,38,181
120,123,28,60
161,137,197,2
27,4,91,14
110,150,19,11
175,47,166,15
174,19,111,34
73,191,93,198
159,147,151,164
140,19,164,197
14,94,192,102
187,162,113,181
11,77,4,34
18,36,10,172
148,74,61,100
154,16,49,109
124,89,12,55
86,91,38,59
108,121,64,49
94,88,74,192
123,165,49,55
186,137,48,28
98,52,83,76
73,100,59,13
172,101,54,60
165,65,19,120
130,146,128,93
15,199,49,47
142,168,175,22
29,74,162,141
9,53,116,173
62,39,178,192
22,24,1,105
184,67,52,178
73,2,97,125
169,72,51,20
77,147,93,110
32,158,167,53
9,12,25,164
102,193,12,4
66,83,20,42
105,162,157,81
120,75,188,126
174,155,134,62
50,46,63,70
18,63,191,132
120,108,115,8
30,100,25,3
60,82,159,180
109,104,115,101
56,139,38,128
156,187,65,51
41,197,68,36
175,150,136,26
22,65,87,104
67,113,0,28
110,115,100,117
7,39,133,154
1,139,21,198
171,124,187,136
190,188,12,51
31,161,84,101
94,97,137,10
161,62,26,23
109,167,95,71
76,126,83,32
114,21,88,22
89,100,199,157
0,39,183,80
21,167,154,27
11,159,42,3
175,13,153,134
128,179,37,149
88,3,181,170
127,36,97,112
32,181,26,30
158,119,176,41
129,149,120,97
42,2,25,27
45,111,180,142
98,5,109,196
86,1,103,89
134,10,96,11
181,11,92,84
149,89,109,110
17,118,45,137
179,50,108,149
64,52,59,184
64,172,126,198
57,47,186,189
106,156,176,125
129,133,17,192
11,128,181,95
105,106,194,132
73,20,34,16
138,179,192,23
31,15,2,151
40,148,9,64
112,46,33,181
8,135,156,46
152,138,193,191
36,84,4,139
134,138,17,168
175,0,147,11
72,38,195,36
126,57,99,14
125,72,51,129
172,117,7,104
55,13,49,104
47,7,61,148
0,142,186,78
82,174,192,191
13,151,183,186
62,96,44,42
117,43,126,197
26,3,190,85
195,65,52,140
0,33,31,167
44,155,193,116
140,177,68,83
129,37,92,10
199,51,103,84
183,88,192,12
141,39,32,58
159,73,143,111
131,187,141,8
195,88,124,119
75,133,152,51
125,89,5,8
52,79,176,164
88,186,8,43
165,124,153,186
153,59,136,110
31,156,7,94
0,113,170,63
173,108,14,73
172,138,109,36
184,54,151,123
100,63,183,56
0,131,143,8
52,191,118,196
19,25,110,1
16,65,72,142
122,115,55,175
139,126,192,73
52,168,163,145
40,61,24,160
159,89,160,194
128,189,110,97
144,38,12,127
68,92,101,116
103,133,140,65
78,97,52,47
187,101,13,100
101,156,138,2
191,72,107,139
176,94,181,88
76,165,0,79
189,39,74,20
188,104,5,57
170,120,137,165
104,163,114,20
0,144,145,7
117,164,165,13
32,67,122,77
150,63,191,55
101,194,196,59
74,184,59,107
38,112,153,99
197,53,116,52
188,65,128,101
176,131,11,187
179,164,72,175
136,9,49,154
169,130,173,176
20,89,183,130
27,165,106,25
10,94,68,45
0,178,78,65
65,54,180,175
31,169,53,147
101,0,14,142
64,162,1,11
79,164,104,195
113,197,104,154
45,46,110,149
118,192,155,64
6,5,69,78
127,129,186,155
122,66,44,45
21,4,120,73
89,124,153,105
0,51,21,163
58,36,16,139
140,48,120,47
4,65,63,136
158,105,194,50
34,92,165,22
19,82,73,15
77,168,81,130
116,112,54,73
183,18,122,32
111,30,174,142
87,128,78,51
189,188,144,121
90,169,76,198
3,101,90,175
89,101,83,121
106,160,31,103
134,120,162,7
10,52,196,23
184,4,52,149
28,117,121,75
95,180,68,72
158,187,12,93
111,86,95,128
67,27,87,149
180,46,94,98
31,144,6,101
169,92,112,198
1,166,85,9
40,154,16,138
171,150,74,157
51,139,104,168
87,92,26,42
43,69,48,25
181,60,66,42
158,25,133,191
153,189,186,81
123,7,132,173
86,104,142,31
151,64,49,146
55,156,74,89
118,82,38,110
88,101,48,189
186,10,41,158
53,91,143,3
55,168,116,122
182,198,137,157
135,130,15,29
72,155,185,180
157,20,96,193
101,158,125,157
184,68,181,11
142,194,197,93
78,25,192,41
31,181,71,166
197,194,193,35
154,5,90,22
28,100,175,60
197,156,37,114
50,11,9,17
47,195,135,105
19,164,41,5
36,15,62,59
148,13,97,49
180,55,81,98
8,64,37,68
50,133,127,14
82,166,43,117
19,161,183,32
85,27,83,77
41,109,150,40
97,60,174,79
53,193,152,4
149,136,128,108
25,120,115,158
47,20,177,145
197,147,118,146
66,64,112,90
126,55,8,103
121,178,96,43
129,118,123,63
86,1,170,94
147,5,173,140
179,6,45,107
130,41,53,63
67,175,121,127
72,114,134,188
69,177,116,0
54,76,111,117
185,0,129,36
70,107,43,195
195,85,127,137
146,20,35,106
179,199,158,105
135,86,74,98
133,160,30,45
135,168,23,86
110,165,158,136
44,158,83,53
30,139,76,133
99,39,25,29
61,34,151,192
69,66,83,97
131,193,42,194
143,196,154,58
164,161,25,75
73,190,66,57
46,0,182,139
29,97,87,185
64,28,63,7
72,8,47,83
129,158,192,125
121,9,109,116
26,49,7,44
89,58,39,45
136,157,89,105
192,134,186,68
181,87,198,42
31,99,169,17
77,188,122,83
187,55,159,188
88,189,53,10
53,7,146,149
135,59,34,15
154,6,103,88
82,112,19,108
64,135,158,117
153,183,88,44
132,21,143,189
12,1,7,60
183,26,144,4
126,94,97,35
117,143,36,189
45,61,33,157
108,43,8,181
136,114,55,167
7,129,8,34
187,0,157,188
189,166,39,41
140,162,109,113
95,93,43,180
72,86,128,197
51,6,77,70
125,44,177,84
190,18,87,12
185,31,154,78
151,179,116,162
123,107,89,178
126,179,186,51
154,88,56,83
84,36,142,130
52,120,45,59
60,171,97,55
162,42,43,177
158,34,196,180
168,147,145,184
30,137,175,81
33,10,81,91
35,58,113,34
185,112,25,161
107,120,128,125
181,165,106,186
40,18,96,42
152,65,196,123
72,14,8,185
154,24,140,169
143,73,60,83
175,67,193,157
152,57,27,32
25,9,197,133
72,100,58,149
22,42,87,104
119,32,184,25
181,116,179,112
40,141,121,61
85,123,97,144
115,98,47,184
93,136,102,13
26,110,103,100
34,69,77,63
90,127,21,147
7,2,38,160
123,137,186,44
185,88,14,93
174,145,171,199
38,78,171,125
138,147,188,40
95,174,146,154
46,198,30,72
16,199,7,144
8,163,119,55
108,43,197,155
147,117,54,132
8,121,7,168
22,42,188,55
39,33,45,23
176,152,165,159
140,134,60,191
114,126,193,121
46,164,189,128
197,150,69,2
170,148,50,136
162,149,148,41
72,155,95,159
44,113,162,150
126,39,95,49
68,173,159,54
150,73,105,168
168,20,25,2
138,1,112,65
3,192,199,20
59,28,14,70
53,29,41,117
193,107,35,130
96,182,183,19
100,197,148,158
153,125,140,61
187,56,106,192
169,111,42,66
20,109,7,108
8,150,175,147
51,101,88,30
62,178,39,82
69,18,22,13
92,132,137,41
75,98,106,41
27,125,197,140
54,31,41,183
178,129,113,166
171,172,85,55
